period_days,duration_hrs,depth_ppm,radius_rearth,impact,teff,logg,st_rad,mission,label
31.71981013,4.819,363.4,3.09,0.125,5869.0,4.024,1.626,KEPLER,CONFIRMED
99.6415962,4.448,952.5,2.64,0.028,5527.0,4.488,0.866,KEPLER,CONFIRMED
4.708326451,3.16114,7912.7,10.6,0.061,5560.0,4.246,1.21,KEPLER,CONFIRMED
16.37198661,3.8449,4147.6,540.37,9.303,4187.0,4.656,0.592,KEPLER,FALSE POSITIVE
5.392026903,2.9804,1151.4,2.68,0.314,5198.0,4.589,0.801,KEPLER,CONFIRMED
2.494170338,1.1221,863.7,2.42,0.095,5569.0,4.566,0.829,KEPLER,CANDIDATE
6.491682808,4.301,7163.3,9.66,0.535,6123.0,4.413,1.107,KEPLER,CONFIRMED
3.044770796,10.0134,1695.0,24.54,1.252,5525.0,4.603,0.753,KEPLER,FALSE POSITIVE
3.855603916,3.2179,16653.0,13.61,0.348,6033.0,4.46,1.046,KEPLER,CONFIRMED
3.855599139,3.183,1030.9,3.57,0.864,5936.0,4.501,0.965,KEPLER,FALSE POSITIVE
38.47876629,5.04169,23530.0,13.26,0.003,5510.0,4.539,0.879,KEPLER,CONFIRMED
37.601661282,8.30604,59130.0,27.22,0.408,6140.0,4.354,1.096,KEPLER,FALSE POSITIVE
3.314947362,1.8007,1398.2,3.94,0.799,5609.0,4.481,0.944,KEPLER,CONFIRMED
6.71969089,3.0231,969.7,4.37,0.985,5931.0,4.479,0.866,KEPLER,FALSE POSITIVE
39.6431552,6.5292,15664.0,10.98,0.062,5231.0,4.455,0.9,KEPLER,CONFIRMED
51.42598578,16.9422,66068.0,29.66,0.203,6257.0,4.41,1.147,KEPLER,FALSE POSITIVE
21.80451611,3.4097,1144.9,2.6,0.751,5481.0,4.629,0.708,KEPLER,CONFIRMED
10.28194593,3.4366,1110.7,2.53,0.168,5196.0,4.593,0.775,KEPLER,CONFIRMED
18.11993039,4.2309,1506.9,2.95,0.206,5196.0,4.593,0.775,KEPLER,CONFIRMED
3.78402867,1.9012,426.1,1.7,0.691,5196.0,4.593,0.775,KEPLER,CONFIRMED
5.15448142,3.228,697.5,2.94,0.933,5431.0,4.457,0.884,KEPLER,CONFIRMED
33.80364366,11.4813,13494.0,20.7,0.023,5855.0,3.999,1.796,KEPLER,FALSE POSITIVE
5.743469797,3.4412,1240.2,3.13,0.001,5897.0,4.531,0.891,KEPLER,CONFIRMED
39.4759093,2.968,1012.6,4.06,0.938,6225.0,4.45,1.031,KEPLER,CANDIDATE
19.974485239,4.23479,40293.0,26.56,0.886,6108.0,4.471,0.997,KEPLER,FALSE POSITIVE
3.166353562,3.3129,1473.4,3.82,0.032,6007.0,4.47,0.998,KEPLER,CONFIRMED
23.899634407,3.81881,20953.0,44.04,1.245,6192.0,4.503,0.924,KEPLER,FALSE POSITIVE
3.388012244,2.6849,280.1,2.11,0.433,5553.0,4.221,1.25,KEPLER,CONFIRMED
5.83909761,3.1915,273.6,2.06,0.341,5553.0,4.221,1.25,KEPLER,CONFIRMED
1.620467654,2.1888,159.6,1.57,0.271,5553.0,4.221,1.25,KEPLER,CONFIRMED
10.6816951,3.605,307.8,2.3,0.646,5553.0,4.221,1.25,KEPLER,CONFIRMED
6.104849417,4.6912,2090.3,3.18,0.041,5085.0,4.584,0.712,KEPLER,CONFIRMED
3.578780566,2.91089,11382.0,10.43,0.079,5524.0,4.421,0.994,KEPLER,CONFIRMED
3.187067566,3.119,1037.4,23.88,1.234,5450.0,4.552,0.811,KEPLER,FALSE POSITIVE
5.826657508,2.9183,1539.1,4.09,0.033,5561.0,4.362,1.06,KEPLER,CONFIRMED
12.41216347,3.739,611.3,2.58,0.021,5561.0,4.362,1.06,KEPLER,CONFIRMED
18.74649011,3.895,796.8,3.05,0.508,5561.0,4.362,1.06,KEPLER,CONFIRMED
20.86021229,5.1937,1910.5,5.5,0.066,6035.0,4.22,1.257,KEPLER,CONFIRMED
42.63427848,6.1998,1719.3,5.22,0.142,6035.0,4.22,1.257,KEPLER,CONFIRMED
87.6476068,8.871,1009.6,4.0,0.147,6035.0,4.22,1.257,KEPLER,CONFIRMED
9.61731426,3.8692,234.0,1.94,0.331,6035.0,4.22,1.257,KEPLER,CANDIDATE
9.467821474,2.4327,2237.0,2.13,0.081,3582.0,4.807,0.458,KEPLER,CONFIRMED
0.893040969,1.0981,741.7,1.24,0.009,3582.0,4.807,0.458,KEPLER,CONFIRMED
4.942783419,3.25346,11145.0,10.62,0.566,5514.0,4.459,0.978,KEPLER,CONFIRMED
20.83426731,4.0454,988.4,2.74,0.256,5537.0,4.549,0.88,KEPLER,CONFIRMED
9.94602357,3.3862,994.5,3.12,0.035,5344.0,4.365,1.013,KEPLER,CONFIRMED
1.04562195,1.8955,213.0,1.45,0.037,5344.0,4.365,1.013,KEPLER,CONFIRMED
5.71462396,2.336,297.8,1.78,0.503,5344.0,4.365,1.013,KEPLER,CONFIRMED
102.9641952,15.735,1896.7,39.0,0.922,5047.0,3.066,7.119,KEPLER,FALSE POSITIVE
8.14515981,5.073,446.8,3.43,0.965,5896.0,4.197,1.24,KEPLER,CONFIRMED
18.9985279,4.529,430.7,43.17,1.3,5896.0,4.197,1.24,KEPLER,CONFIRMED
4.24439049,3.282,174.0,2.07,0.949,5896.0,4.197,1.24,KEPLER,CONFIRMED
90.1240507,11.649,3020.3,7.12,0.698,6520.0,4.375,1.215,KEPLER,CANDIDATE
28.5742692,4.9427,824.9,2.32,0.068,5551.0,4.508,0.812,KEPLER,CONFIRMED
856.672115,23.144,858.1,3.87,0.1158,6449.0,4.232,1.309,KEPLER,CANDIDATE
0.689210173,1.6169,195.0,1.32,0.154,5630.0,4.505,0.954,KEPLER,CANDIDATE
7.34373964,1.1784,574.4,1.84,0.185,5757.0,4.597,0.762,KEPLER,CONFIRMED
0.445277068,3.539,186.7,35.74,1.2962,6167.0,4.444,1.064,KEPLER,FALSE POSITIVE
0.379463865,0.86896,1973.3,59.56,1.246,5075.0,3.892,1.783,KEPLER,FALSE POSITIVE
9.88047978,2.78458,18541.0,23.6,1.02,6113.0,4.512,0.917,KEPLER,FALSE POSITIVE
4.6484156,38.1939,128.4,5.06,0.968,6980.0,3.577,3.482,KEPLER,FALSE POSITIVE
17.512014768,1.8248,4511.7,13.66,0.994,6224.0,4.33,1.132,KEPLER,FALSE POSITIVE
3.9886021,1.7376,673.5,34.39,0.06,4813.0,2.472,13.652,KEPLER,CANDIDATE
0.533059312,1.8621,1495.8,133.56,1.263,8523.0,3.559,4.051,KEPLER,CANDIDATE
0.525154153,2.1441,747.5,23.61,1.226,5582.0,4.497,0.846,KEPLER,FALSE POSITIVE
1.303861044,4.0541,598.2,27.85,1.258,5758.0,4.475,0.902,KEPLER,FALSE POSITIVE
0.73452496,6.7,1239.0781822,3.9626,0.537,5720.0,4.412,1.027,KEPLER,FALSE POSITIVE
2.55549176,9.083,113.8,23.35,1.228,5948.0,4.508,0.901,KEPLER,FALSE POSITIVE
2.947376671,2.0911,433.2,403.59,2.641,8090.0,4.002,2.234,KEPLER,FALSE POSITIVE
224.7789355,11.1899,3487.5,7.67,0.652,5873.0,4.293,1.235,KEPLER,CONFIRMED
0.890110752,0.8774,321.5,1.25,0.216,4768.0,4.628,0.711,KEPLER,FALSE POSITIVE
5.76573396,2.924,248.0,7.47,0.708,5772.0,3.364,4.434,KEPLER,FALSE POSITIVE
7.42608123,3.6379,443.3,2.47,0.097,6049.0,4.353,1.176,KEPLER,CONFIRMED
15.9868932,4.158,178.5,1.62,0.533,6049.0,4.353,1.176,KEPLER,CONFIRMED
0.73094589,4.32,250.2,17.12,1.169,5901.0,4.553,0.848,KEPLER,FALSE POSITIVE
18.92537246,3.9835,640.9,13.92,0.806,4941.0,3.317,4.885,KEPLER,CONFIRMED
0.933749106,4.256,186.2,3.22,0.736,6215.0,3.849,2.188,KEPLER,FALSE POSITIVE
2.037440623,3.442,118.6,1.19,0.715,6253.0,4.415,1.015,KEPLER,FALSE POSITIVE
129995.7784,9.408,1474.9,2.99,0.7127,4500.0,4.572,0.726,KEPLER,CANDIDATE
31.5925809,13.566,145.1,1.78,0.283,5676.0,4.1,1.487,KEPLER,CONFIRMED
17.157236,11.284,110.4,1.55,0.238,5676.0,4.1,1.487,KEPLER,CONFIRMED
1.97376085,1.82542,30222.0,8.78,0.337,3807.0,4.762,0.503,KEPLER,CONFIRMED
13.118962443,4.3045,372.2,8.25,0.042,7221.0,3.488,4.24,KEPLER,CANDIDATE
4.618767792,5.9957,4399.1,7.48,0.766,6013.0,4.381,1.033,KEPLER,FALSE POSITIVE
7.82187328,3.8417,42.2,2.78,0.005,7221.0,3.488,4.24,KEPLER,CANDIDATE
53.5057611,10.5616,195.6,2.52,0.46,6247.0,4.016,1.762,KEPLER,CANDIDATE
2.785821236,3.5599,68.9,1.69,0.893,6202.0,4.026,1.733,KEPLER,CONFIRMED
52.56901867,6.7507,26900.0,78.54,1.197,7240.0,4.178,1.717,KEPLER,FALSE POSITIVE
3.411758679,3.158,570.6,14.71,1.213,3995.0,4.71,0.561,KEPLER,FALSE POSITIVE
0.525426427,1.0801,324.6,1.45,0.113,5791.0,4.575,0.802,KEPLER,FALSE POSITIVE
1.269091415,1.4647,340.9,1.41,0.412,5041.0,4.576,0.766,KEPLER,CONFIRMED
2.853133997,1.465,277.1,1.36,0.698,5041.0,4.576,0.766,KEPLER,CONFIRMED
6.79685353,3.1702,393.1,2.01,0.62,6061.0,4.486,0.97,KEPLER,CONFIRMED
8.667822346,4.9658,2121.9,67.37,1.276,6266.0,3.923,1.889,KEPLER,FALSE POSITIVE
1.475323222,2.3155,154.9,5.88,0.136,4941.0,3.317,4.885,KEPLER,CONFIRMED
4.15246118,2.5755,223.4,7.62,0.639,4941.0,3.317,4.885,KEPLER,CONFIRMED
6.7210783,7.46,1239.0781822,3.9626,0.537,5720.0,4.412,1.027,KEPLER,FALSE POSITIVE
8.7348852,4.49,270.7,1.59,0.314,5982.0,4.493,0.96,KEPLER,CONFIRMED
10.26547688,3.733,399.6,1.81,0.69,5699.0,4.553,0.853,KEPLER,FALSE POSITIVE
13.4471791,3.0454,1428.2,5.24,0.963,6276.0,4.405,1.041,KEPLER,CANDIDATE
3.305577989,2.5903,17971.0,25.89,1.145,5534.0,4.629,0.707,KEPLER,FALSE POSITIVE
4.800653901,9.0419,15304.0,16.91,0.785,6715.0,4.347,1.241,KEPLER,FALSE POSITIVE
15.06649901,5.9885,36348.0,56.44,1.018,5751.0,4.028,1.626,KEPLER,FALSE POSITIVE
34.82008158,11.1711,18848.0,11.36,0.663,5114.0,4.522,0.784,KEPLER,FALSE POSITIVE
0.651784374,2.0141,2779.3,33.65,1.224,5555.0,4.375,1.061,KEPLER,FALSE POSITIVE
1.353771892,7.012,1349.1,430.99,1.203,4283.0,2.012,15.76,KEPLER,FALSE POSITIVE
18.95491633,24.249,867.5,71.39,1.228,6362.0,3.761,2.534,KEPLER,FALSE POSITIVE
4.348866254,3.2797,625.6,2436.69,1.187,3598.0,0.65,101.451,KEPLER,FALSE POSITIVE
47.93094546,2.6897,2144.4,68.02,1.272,8214.0,4.104,1.938,KEPLER,FALSE POSITIVE
3.99751422,3.686,32.8,2.98,0.0303,5066.0,3.122,5.324,KEPLER,FALSE POSITIVE
1.592633181,5.5605,633.1,1.56,0.003,4506.0,4.626,0.651,KEPLER,FALSE POSITIVE
67.5923754,12.249,4158.1,12.1,0.728,6038.0,4.082,1.744,KEPLER,CONFIRMED
17.02902786,4.645,568.9,2.54,0.202,5839.0,4.327,1.067,KEPLER,CONFIRMED
6.84619236,3.529,246.8,1.67,0.077,5839.0,4.327,1.067,KEPLER,CONFIRMED
67.8321638,7.358,507.8,2.39,0.027,5839.0,4.327,1.067,KEPLER,CONFIRMED
43.1312147,3.198,447.8,2.39,0.67,5839.0,4.327,1.067,KEPLER,CONFIRMED
1.224866441,1.7086,196.0,1.54,0.286,5553.0,4.32,1.107,KEPLER,CONFIRMED
37.8102649,8.733,570.3,2.33,0.061,6085.0,4.451,0.973,KEPLER,CONFIRMED
25.93406406,4.6142,414.5,2.48,0.014,5952.0,4.287,1.225,KEPLER,CONFIRMED
83.4463485,6.536,503.0,2.73,0.058,5952.0,4.287,1.225,KEPLER,CONFIRMED
7.04710032,2.926,400.9,25.2,1.195,5766.0,4.363,1.068,KEPLER,FALSE POSITIVE
12.99204853,6.0175,270.6,2.03,0.091,5765.0,4.236,1.242,KEPLER,CONFIRMED
11.11620211,4.211,4843.9,8.96,0.937,6122.0,4.471,0.996,KEPLER,FALSE POSITIVE
1.922861499,3.5734,1916.2,5.09,0.943,5778.0,4.531,0.911,KEPLER,FALSE POSITIVE
0.635445336,1.8592,2547.4,19.0,1.253,3920.0,4.7,0.55,KEPLER,FALSE POSITIVE
1.665784138,1.8946,2006.2,97.27,1.27,6261.0,3.686,2.789,KEPLER,FALSE POSITIVE
55.6639167,23.546,3414.4,34.14,1.298,5587.0,4.528,0.853,KEPLER,FALSE POSITIVE
52.09081627,8.6388,2894.1,7.14,0.065,6198.0,4.237,1.324,KEPLER,CONFIRMED
7.1548608,7.694,780.4,7.41,0.9848,7443.0,4.166,1.739,KEPLER,FALSE POSITIVE
4.28746668,1.5693,790.1,2.29,0.374,5296.0,4.576,0.815,KEPLER,CONFIRMED
2.002779769,2.231,260.5,1.42,0.242,5346.0,4.44,0.892,KEPLER,FALSE POSITIVE
8.18739443,3.0472,517.6,1.92,0.377,5251.0,4.494,0.849,KEPLER,CONFIRMED
76.0498163,7.158,445.9,1.75,0.015,5251.0,4.494,0.849,KEPLER,CONFIRMED
3.341799486,2.9254,178.2,1.67,0.426,5873.0,4.293,1.235,KEPLER,CONFIRMED
3.3226948,3.568,78.7,15.33,0.4722,5234.0,2.41,16.959,KEPLER,FALSE POSITIVE
36.97708808,4.737,1269.9,38.6,1.246,5589.0,4.193,1.239,KEPLER,FALSE POSITIVE
1.851409163,10.232,232.5,20.42,1.1117,7117.0,4.176,1.469,KEPLER,FALSE POSITIVE
1.303859704,2.8239,36.7,0.98,0.674,6802.0,4.103,1.521,KEPLER,FALSE POSITIVE
145.5624926,5.4126,2931.6,40.15,1.274,6148.0,4.346,1.095,KEPLER,FALSE POSITIVE
3.749105745,1.9826,182.6,1.68,0.942,5751.0,4.447,0.983,KEPLER,CONFIRMED
11.08956602,6.2877,148.1,3.51,0.02,6353.0,3.698,2.867,KEPLER,CONFIRMED
7.37290344,2.172,205.2,2.67,0.993,5973.0,4.371,1.07,KEPLER,CANDIDATE
7.24476126,2.3145,58.0,0.65,0.04,5370.0,4.494,0.874,KEPLER,FALSE POSITIVE
119.0624882,3.1188,5372.3,10.4,0.968,5697.0,4.392,0.92,KEPLER,CANDIDATE
8.70798309,2.4904,1419.6,2.01,0.063,4362.0,4.722,0.554,KEPLER,CONFIRMED
14.8623076,3.161,840.0,1.57,0.324,4362.0,4.722,0.554,KEPLER,CANDIDATE
4.17634276,2.335,531.5,1.23,0.142,4362.0,4.722,0.554,KEPLER,CONFIRMED
27.40229859,6.8491,747.5,3.63,0.022,6198.0,4.237,1.324,KEPLER,CONFIRMED
3.179267286,1.0246,200.9,1.21,0.171,5511.0,4.554,0.857,KEPLER,CONFIRMED
10.38122447,2.715,801.5,2.18,0.319,5095.0,4.566,0.78,KEPLER,CONFIRMED
24.5709023,3.587,764.2,2.82,0.945,5095.0,4.566,0.78,KEPLER,CONFIRMED
81.221876,4.1135,9883.0,16.59,1.01,5619.0,4.536,0.874,KEPLER,FALSE POSITIVE
0.817026268,2.0799,1145.5,2.92,0.01,5619.0,4.536,0.874,KEPLER,FALSE POSITIVE
3.024092505,2.8021,7765.0,12.14,0.424,6063.0,4.261,1.358,KEPLER,CONFIRMED
5.670155713,0.9361,536.7,5.85,1.267,3337.0,5.126,0.183,KEPLER,FALSE POSITIVE
1.022678654,1.3712,129.2,1.14,0.019,5366.0,4.363,1.02,KEPLER,CONFIRMED
12.10968709,6.3461,284.7,2.98,0.924,6021.0,4.093,1.458,KEPLER,CONFIRMED
4.75796103,4.66,124.5,1.7,0.621,6021.0,4.093,1.458,KEPLER,CONFIRMED
20.4972755,8.536,242.9,2.96,0.966,6021.0,4.093,1.458,KEPLER,CONFIRMED
13.55480534,2.288,48.3,0.62,0.497,5370.0,4.494,0.874,KEPLER,FALSE POSITIVE
29.74454668,23.2842,66894.0,20.06,0.337,4889.0,4.569,0.788,KEPLER,FALSE POSITIVE
14.15402428,4.47001,61625.0,53.25,1.1,5850.0,4.404,1.037,KEPLER,FALSE POSITIVE
0.844786082,3.5289,2468.5,35.27,1.297,5705.0,4.452,0.915,KEPLER,FALSE POSITIVE
0.848483947,1.4451,1907.4,32.11,1.264,5941.0,4.504,0.936,KEPLER,FALSE POSITIVE
11.99097576,5.7401,2124.3,37.47,1.269,6110.0,4.352,1.072,KEPLER,FALSE POSITIVE
53.5292702,5.668,1086.1,2.28,0.346,4736.0,4.624,0.708,KEPLER,CONFIRMED
0.393726813,2.95,564.6,24.17,1.1898,6277.0,4.449,1.031,KEPLER,FALSE POSITIVE
2.757584622,0.9267,563.1,1.01,0.093,3683.0,4.84,0.424,KEPLER,CONFIRMED
0.928310036,1.1899,376.2,1.16,0.181,4109.0,4.672,0.602,KEPLER,CONFIRMED
13.48457668,5.0197,653.5,3.39,0.011,6198.0,4.237,1.324,KEPLER,CONFIRMED
31.8841473,6.122,910.0,3.7,0.938,5779.0,4.477,0.974,KEPLER,CONFIRMED
16.15811112,6.049,2319.8,86.13,1.8572,5619.0,4.536,0.874,KEPLER,CANDIDATE
67.69213907,51.349,25457.0,175.98,0.5581,5355.0,2.754,10.703,KEPLER,FALSE POSITIVE
12.06222962,2.0584,300.2,1.62,0.392,5547.0,4.451,0.933,KEPLER,CONFIRMED
9.93146307,5.678,398.6,2.41,0.037,5782.0,4.28,1.22,KEPLER,CONFIRMED
21.85362905,3.439,355.6,1.75,0.676,5830.0,4.54,0.876,KEPLER,CONFIRMED
8.19345065,5.234,115.4,1.74,0.815,6021.0,4.093,1.458,KEPLER,CONFIRMED
19.97867,10.168,944.3,6.85,0.923,9651.0,4.229,1.895,KEPLER,FALSE POSITIVE
41.8059544,6.057,434.4,2.02,0.029,5907.0,4.445,0.973,KEPLER,CONFIRMED
15.45158184,2.406,85.3,2.02,0.636,7839.0,4.08,2.069,KEPLER,FALSE POSITIVE
89.698168533,5.5418,273110.0,102.08,0.684,6214.0,4.021,1.583,KEPLER,FALSE POSITIVE
1.187352427,4.999,20703.0,67.35,1.222,6424.0,4.186,1.489,KEPLER,FALSE POSITIVE
3.012476582,3.1424,1138.5,65.25,1.261,8601.0,4.137,2.031,KEPLER,FALSE POSITIVE
4.77800306,2.7361,473.0,1.85,0.02,5192.0,4.489,0.873,KEPLER,CONFIRMED
7.814839231,3.0122,2010.3,5.33,0.945,5887.0,4.499,0.931,KEPLER,FALSE POSITIVE
29.7452499,22.695,778.9,3.6,0.941,5334.0,4.372,1.004,KEPLER,FALSE POSITIVE
5.32667299,3.4045,611.4,2.26,0.043,5831.0,4.517,0.921,KEPLER,CONFIRMED
0.741057213,1.05299,1996.3,26.67,1.26,5496.0,4.592,0.776,KEPLER,FALSE POSITIVE
2.988085455,3.68,802.8,21.81,1.216,5497.0,4.577,0.809,KEPLER,FALSE POSITIVE
2.783883492,2.4546,903.9,67.17,1.255,6028.0,3.835,2.147,KEPLER,FALSE POSITIVE
0.393727296,3.02,903.5,23.05,1.228,5628.0,4.575,0.808,KEPLER,FALSE POSITIVE
8.17242644,3.902,864.3,3.29,0.926,5705.0,4.499,0.905,KEPLER,CONFIRMED
1295.362215,28.297,8708.0,57.82,1.3935,5609.0,4.346,1.048,KEPLER,CANDIDATE
13.0607936,3.215,236.6,1.45,0.718,5830.0,4.54,0.876,KEPLER,CONFIRMED
4.2989201,2.747,237.6,2.12,0.972,5300.0,4.385,0.986,KEPLER,CANDIDATE
25.9518461,14.581,1058.5,22.32,1.22,5372.0,4.584,0.796,KEPLER,FALSE POSITIVE
25.9518536,14.755,2017.9,24.6,1.25,5198.0,4.604,0.742,KEPLER,FALSE POSITIVE
5.68628739,17.573,5559.7,4.5,0.8548,6052.0,4.442,0.956,KEPLER,FALSE POSITIVE
15.663886949,2.4775,5144.4,27.36,0.985,5996.0,3.901,2.221,KEPLER,FALSE POSITIVE
4.020628573,4.4085,20901.0,16.94,0.827,6210.0,4.45,1.033,KEPLER,FALSE POSITIVE
5.714817603,3.14126,12295.0,9.29,0.096,5695.0,4.526,0.842,KEPLER,CANDIDATE
185.02288222,4.87326,43547.0,49.82,1.004,6025.0,4.237,1.367,KEPLER,FALSE POSITIVE
2.897432135,3.1793,1223.7,14.35,0.967,5970.0,3.619,2.994,KEPLER,FALSE POSITIVE
8.70420525,2.9385,1074.9,2.86,0.5,5074.0,4.474,0.863,KEPLER,CONFIRMED
8.1280933,3.727,224.1,1.39,0.357,5831.0,4.517,0.921,KEPLER,CONFIRMED
2.83668931,3.031,166.1,1.19,0.33,5831.0,4.517,0.921,KEPLER,CANDIDATE
0.974868896,1.6191,197.6,1.16,0.12,5487.0,4.563,0.832,KEPLER,CONFIRMED
4.89721006,1.812,274.4,1.48,0.66,5093.0,4.483,0.847,KEPLER,CONFIRMED
2.757794163,2.7644,39043.0,20.05,0.8,5747.0,4.514,0.891,KEPLER,FALSE POSITIVE
1.914158508,3.2917,7829.2,13.63,0.942,6289.0,4.407,1.118,KEPLER,FALSE POSITIVE
3.98216698,2.396,381.3,3.32,0.775,5570.0,4.066,1.548,KEPLER,FALSE POSITIVE
0.643794198,1.5662,456.7,19.51,1.193,5958.0,4.561,0.83,KEPLER,FALSE POSITIVE
16.08832318,5.731,597.8,3.42,0.648,6157.0,4.224,1.33,KEPLER,CONFIRMED
10.30067919,4.885,271.8,2.2,0.004,6157.0,4.224,1.33,KEPLER,CONFIRMED
35.6757453,7.381,471.2,3.02,0.61,6157.0,4.224,1.33,KEPLER,CONFIRMED
1.00861677,0.91,1239.0781822,3.9626,0.537,5720.0,4.412,1.027,KEPLER,CANDIDATE
161.78832712,5.31,87750.0,36.14,0.267,6018.0,4.327,1.212,KEPLER,FALSE POSITIVE
16.56806842,4.2647,1331.4,2.54,0.164,4987.0,4.602,0.716,KEPLER,CONFIRMED
47.3329299,2.708,931.5,2.18,0.43,4987.0,4.602,0.716,KEPLER,CONFIRMED
0.856895349,1.3078,82.2,0.82,0.554,6021.0,4.537,0.873,KEPLER,FALSE POSITIVE
40.8065333,13.135,313.9,3.71,0.016,6207.0,3.963,2.097,KEPLER,CONFIRMED
2.46697039,1.6345,308.7,1.56,0.574,5074.0,4.474,0.863,KEPLER,CONFIRMED
2.624234833,1.3874,2607.0,5.11,0.781,5340.0,4.514,0.899,KEPLER,CANDIDATE
6.61836309,3.6813,549.1,2.98,0.043,5529.0,4.19,1.294,KEPLER,CONFIRMED
107.7214092,8.042,1396.2,4.75,0.003,5529.0,4.19,1.294,KEPLER,CONFIRMED
92.77779,6.64,359.0,1.92,0.0174,5888.0,4.444,1.019,KEPLER,CANDIDATE
5.251916208,4.9095,10624.0,37.15,1.256,5542.0,4.52,0.872,KEPLER,FALSE POSITIVE
9.673958488,3.2641,952.7,2.63,0.194,5192.0,4.489,0.873,KEPLER,CONFIRMED
100.3039228,8.702,5450.0,29.55,1.256,5055.0,4.566,0.772,KEPLER,FALSE POSITIVE
200.61103346,7.13,1239.0781822,3.9626,0.537,5720.0,4.412,1.027,KEPLER,FALSE POSITIVE
0.986620248,3.9722,1345.8,43.98,1.252,6243.0,4.176,1.385,KEPLER,FALSE POSITIVE
1.63484631,6.11,1239.0781822,3.9626,0.537,5720.0,4.412,1.027,KEPLER,FALSE POSITIVE
14.12847677,3.685,628.7,2.73,0.811,5779.0,4.477,0.974,KEPLER,CONFIRMED
48.6478543,5.464,641.8,4.14,0.988,5779.0,4.477,0.974,KEPLER,CONFIRMED
8.39842977,6.344,340.1,2.0,0.573,6309.0,4.441,1.044,KEPLER,CONFIRMED
8.63847391,5.4566,395.9,5.99,0.049,5684.0,3.657,3.046,KEPLER,CONFIRMED
422.917678,31.274,1367.7,5.89,0.7887,5796.0,4.12,1.444,KEPLER,CANDIDATE
140.10765,18.503,266.8,3.42,0.019,6207.0,3.963,2.097,KEPLER,CONFIRMED
3.4815917,1.8069,135.2,1.17,0.076,5405.0,4.374,1.022,KEPLER,CONFIRMED
8.360616221,7.5385,28066.0,40.35,0.21,5463.0,3.79,2.445,KEPLER,FALSE POSITIVE
1.838514968,2.7391,2721.7,4.86,0.045,5751.0,4.508,0.94,KEPLER,FALSE POSITIVE
35.61760233,8.4559,4634.9,5.17,0.009,5123.0,4.523,0.779,KEPLER,CONFIRMED
1.09206833,1.8596,219.2,1.29,0.469,5639.0,4.551,0.859,KEPLER,FALSE POSITIVE
10.12805158,3.517,477.4,1.95,0.753,5676.0,4.548,0.82,KEPLER,CONFIRMED
1.613001111,2.394,104.1,1.25,0.448,5580.0,4.223,1.205,KEPLER,FALSE POSITIVE
3.770551475,3.8077,12440.0,12.05,0.053,6322.0,4.426,1.075,KEPLER,CONFIRMED
1.343767797,1.9405,4702.6,18.66,0.891,6324.0,3.8,2.312,KEPLER,FALSE POSITIVE
29.12436474,3.4209,6496.0,15.25,1.181,4457.0,4.767,0.481,KEPLER,FALSE POSITIVE
31.82814583,2.917,4456.8,35.8,1.276,5908.0,4.507,0.92,KEPLER,FALSE POSITIVE
3.629442796,5.63,426.6,3.28,0.97,6506.0,4.336,1.217,KEPLER,FALSE POSITIVE
0.553261874,0.8875,1038.1,97.36,1.246,5679.0,3.565,3.142,KEPLER,FALSE POSITIVE
5.72812616,2.0295,643.4,1.38,0.22,3968.0,4.714,0.548,KEPLER,CONFIRMED
3.75574267,2.2911,417.4,1.58,0.127,5311.0,4.588,0.788,KEPLER,CONFIRMED
7.44042933,2.991,547.3,2.74,0.968,5815.0,4.54,0.877,KEPLER,FALSE POSITIVE
6.581477136,3.0896,2318.9,4.56,0.137,5188.0,4.4,0.973,KEPLER,CONFIRMED
24.669192732,7.03515,7382.3,77.76,0.073,5313.0,2.936,9.327,KEPLER,CONFIRMED
2.382652873,1.8888,705.4,2.74,0.682,5188.0,4.4,0.973,KEPLER,CONFIRMED
24.66461416,2.8579,2398.8,5.34,0.8,5188.0,4.4,0.973,KEPLER,CONFIRMED
11.51517167,2.006,1357.4,2.9,0.311,5177.0,4.59,0.798,KEPLER,CONFIRMED
7.641567589,3.41018,2269.7,4.91,0.027,5356.0,4.338,1.055,KEPLER,CONFIRMED
30.6113932,3.576,3472.0,19.68,1.264,3900.0,4.727,0.534,KEPLER,FALSE POSITIVE
7.40742502,3.675,442.0,2.01,0.03,5922.0,4.474,0.961,KEPLER,CONFIRMED
569.934135,4.1904,18904.0,38.98,0.919,5367.0,3.783,2.057,KEPLER,FALSE POSITIVE
5.09246539,3.659,254.0,1.17,0.161,5037.0,4.547,0.751,KEPLER,FALSE POSITIVE
110.61576622,5.0,1239.0781822,3.9626,0.537,5720.0,4.412,1.027,KEPLER,FALSE POSITIVE
1.103971357,0.926,317.9,1.37,0.52,5409.0,4.609,0.746,KEPLER,FALSE POSITIVE
10.916108342,3.6496,1479.0,3.93,0.7699,5575.0,4.521,0.932,KEPLER,CONFIRMED
3.353732008,1.4598,1264.7,1.65,0.051,3789.0,4.781,0.46,KEPLER,CONFIRMED
6.877446033,1.3692,1632.3,2.05,0.79,3789.0,4.781,0.46,KEPLER,CONFIRMED
28.46464804,2.6657,1629.8,1.87,0.035,3789.0,4.781,0.46,KEPLER,CONFIRMED
0.293630085,2.3857,2017.7,26.35,1.2329,5665.0,4.554,0.843,KEPLER,FALSE POSITIVE
